# FWI TEST DATA USING FILE proyecto_grani/datos_meteorologicos.txt 
# INITIAL VALUES FOR FFMC: 21.20, DMC: 0.10, DC: 0.60 

#DATE		 TEMP	  RH	WIND(S)	 WIND(V) RAIN	 FFMC	 DMC	 DC	 ISI	 BUI	 FWI	 DSR 
20160317	 6.40	 92.00	 0	 0.00	 35.00	 6.76	 7.19	 314.17	 0.00	 13.60	 0.00	 0.00	BBBMM 
20160318	 10.10	 61.00	 O	 35.00	 5.00	 44.55	 4.61	 305.45	 0.45	 8.89	 0.25	 0.00	BBBMM 
20160319	 11.80	 57.00	 O	 42.00	 0.00	 72.89	 5.58	 309.27	 5.75	 10.67	 6.42	 0.73	AEMMM 
20160320	 8.40	 56.00	 0	 0.00	 0.00	 77.14	 6.31	 312.49	 0.88	 12.00	 0.59	 0.01	BMBMM 
20160321	 12.40	 33.00	 N	 11.00	 0.00	 85.56	 7.88	 316.43	 3.96	 14.84	 5.37	 0.53	AEBMM 
20160322	 13.40	 68.00	 O	 53.00	 0.20	 84.90	 8.69	 320.54	 30.00	 16.28	 28.43	 10.18	AEAEE 
20160323	 13.90	 50.00	 O	 53.00	 0.00	 86.15	 10.00	 324.75	 35.72	 18.56	 33.75	 13.79	AEXEE 
20160324	 9.00	 34.00	 ONO	 6.00	 0.00	 87.63	 11.16	 328.07	 4.13	 20.57	 6.78	 0.80	AEMMM 
20160325	 10.20	 58.00	 NO	 7.00	 0.00	 86.60	 11.99	 331.61	 3.75	 21.98	 6.45	 0.74	AEMMM 
20160326	 11.70	 49.00	 Var	 3.00	 0.00	 86.65	 13.12	 335.42	 3.09	 23.91	 5.63	 0.58	AEMMM 
20160327	 14.80	 45.00	 NO	 13.00	 0.00	 87.22	 14.65	 339.79	 5.54	 26.44	 10.11	 1.63	AEMMM 
20160328	 17.20	 58.00	 NO	 38.00	 0.00	 87.13	 15.99	 344.59	 19.29	 28.65	 26.90	 9.23	AEAMM 
20160329	 13.20	 54.00	 NNO	 14.00	 0.00	 87.14	 17.13	 348.67	 5.76	 30.52	 11.30	 1.99	AEMMM 
20160330	 16.40	 63.00	 ONO	 36.00	 0.00	 86.29	 18.26	 353.33	 15.48	 32.34	 24.44	 7.79	AEAAM 
20160331	 14.10	 54.00	 0	 0.00	 0.00	 86.34	 19.48	 357.57	 2.54	 34.29	 5.89	 0.63	MXMAM 
20160401	 16.20	 35.00	 0	 0.00	 0.00	 88.16	 21.16	 361.19	 3.29	 36.92	 7.84	 1.04	AEMAM 
20160402	 15.40	 46.00	 0	 0.00	 0.00	 88.21	 22.49	 364.66	 3.31	 38.98	 8.16	 1.12	AEMAM 
20160403	 16.40	 57.00	 NO	 24.00	 0.00	 87.37	 23.62	 368.32	 9.85	 40.71	 19.82	 5.38	AEAAM 
20160404	 12.00	 61.00	 O	 57.00	 0.00	 86.04	 24.38	 371.18	 43.00	 41.89	 53.74	 31.42	AEEEE 
20160405	 8.00	 45.00	 O	 25.00	 3.00	 70.29	 19.69	 367.30	 2.22	 34.73	 5.21	 0.51	MXBAM 
20160406	 5.80	 61.00	 Var	 3.00	 0.00	 75.82	 20.09	 369.05	 0.93	 35.37	 1.78	 0.08	BMBAM 
20160407	 9.10	 54.00	 NO	 13.00	 0.00	 81.39	 20.80	 371.39	 2.55	 36.49	 6.16	 0.68	MXMAM 
20160408	 12.20	 52.00	 0	 0.00	 0.00	 83.35	 21.75	 374.29	 1.69	 37.98	 4.17	 0.34	BABAM 
20160409	 9.80	 92.00	 O	 22.00	 6.00	 38.67	 13.02	 358.56	 0.08	 23.88	 0.08	 0.00	BBBMM 
20160410	 6.60	 89.00	 NO	 24.00	 18.00	 20.70	 5.75	 299.41	 0.00	 10.98	 0.00	 0.00	BBBMM 
20160411	 3.40	 89.00	 O	 14.00	 52.50	 11.98	 2.14	 154.84	 0.00	 4.13	 0.00	 0.00	BBBMB 
20160412	 7.40	 61.00	 O	 29.00	 2.00	 44.20	 1.74	 156.88	 0.31	 3.38	 0.11	 0.00	BBBMB 
20160413	 10.80	 37.00	 SE	 18.00	 0.00	 72.51	 2.86	 159.53	 1.69	 5.47	 0.76	 0.02	BABMB 
20160414	 7.70	 69.00	 SE	 5.00	 0.00	 76.79	 3.27	 161.62	 1.10	 6.22	 0.52	 0.01	BABMB 
20160415	 11.30	 69.00	 0	 0.00	 0.00	 78.73	 3.84	 164.35	 1.00	 7.26	 0.51	 0.01	BABMM 
20160416	 15.10	 61.00	 NO	 35.00	 0.00	 83.35	 4.79	 167.78	 9.85	 8.94	 9.52	 1.47	AEMMM 
20160417	 8.80	 53.00	 ONO	 26.00	 0.00	 84.55	 5.48	 170.06	 7.34	 10.15	 7.82	 1.04	AEMMM 
20160418	 9.20	 69.00	 O	 11.00	 0.00	 84.15	 5.96	 172.42	 3.27	 10.97	 3.64	 0.27	AEBMM 
20160419	 15.10	 62.00	 O	 42.00	 0.00	 84.48	 6.88	 175.85	 16.30	 12.54	 16.47	 3.87	AEMMM 
20160420	 13.40	 64.00	 O	 27.00	 0.00	 84.53	 7.66	 178.96	 7.70	 13.85	 9.50	 1.46	AEMMM 
20160421	 14.20	 57.00	 NO	 20.00	 0.00	 85.07	 8.65	 182.22	 5.83	 15.46	 7.89	 1.05	AEMMM 
20160422	 8.30	 61.00	 O	 33.00	 0.50	 85.12	 9.20	 184.42	 11.30	 16.35	 14.03	 2.92	AEMMM 
20160423	 5.60	 60.00	 0	 0.00	 0.00	 85.06	 9.60	 186.13	 2.12	 17.00	 2.95	 0.18	MXBMM 
20160424	 6.40	 67.00	 ONO	 5.00	 0.00	 84.37	 9.97	 187.99	 2.49	 17.60	 3.66	 0.27	MXBMM 
20160425	 8.30	 63.00	 0	 0.00	 0.00	 84.42	 10.49	 190.19	 1.95	 18.44	 2.81	 0.17	BABMM 
20160426	 8.00	 87.00	 ONO	 26.00	 0.00	 80.67	 10.67	 192.33	 4.53	 18.73	 6.98	 0.85	AEMMM 
20160427	 6.70	 66.00	 ONO	 38.00	 12.80	 49.41	 5.23	 165.51	 1.03	 9.70	 0.61	 0.01	BABMM 
20160428	 5.00	 65.00	 NO	 4.00	 0.00	 61.68	 5.55	 167.12	 0.55	 10.26	 0.34	 0.00	BMBMM 
20160429	 6.70	 63.00	 0	 0.00	 0.00	 67.94	 5.99	 169.03	 0.59	 11.00	 0.37	 0.00	BMBMM 
20160430	 9.20	 23.00	 NE	 32.00	 0.00	 84.91	 7.17	 171.39	 10.43	 12.99	 11.82	 2.15	AEMMM 
20160501	 6.00	 90.00	 SE	 8.00	 0.00	 80.42	 7.26	 172.17	 1.78	 13.14	 1.83	 0.08	BABMM 
20160502	 9.00	 75.00	 NO	 27.00	 6.00	 51.98	 4.01	 162.42	 0.80	 7.55	 0.42	 0.01	BMBMM 
20160503	 7.20	 60.00	 ONO	 21.00	 0.00	 69.78	 4.44	 163.42	 1.79	 8.31	 0.98	 0.03	BABMM 
20160504	 4.30	 65.00	 SE	 13.00	 0.00	 76.00	 4.68	 163.90	 1.56	 8.74	 0.88	 0.02	BABMM 
20160505	 7.10	 93.00	 SE	 15.00	 0.20	 76.04	 4.75	 164.88	 1.74	 8.87	 0.98	 0.03	BABMM 
20160506	 10.30	 82.00	 0	 0.00	 1.20	 65.96	 5.02	 166.44	 0.55	 9.33	 0.32	 0.00	BMBMM 
20160507	 9.00	 85.00	 0	 0.00	 0.00	 68.03	 5.21	 167.76	 0.59	 9.68	 0.35	 0.00	BMBMM 
20160508	 9.10	 92.00	 SE	 9.00	 0.10	 69.96	 5.32	 169.10	 0.98	 9.86	 0.59	 0.01	BMBMM 
20160509	 7.70	 96.00	 0	 0.00	 0.00	 70.17	 5.36	 170.19	 0.63	 9.95	 0.38	 0.00	BMBMM 
20160510	 10.00	 68.00	 O	 38.00	 0.00	 78.62	 5.82	 171.70	 6.75	 10.73	 7.45	 0.95	AEMMM 
20160511	 12.40	 56.00	 O	 35.00	 0.00	 83.52	 6.59	 173.63	 10.07	 12.03	 11.09	 1.92	AEMMM 
20160512	 10.60	 72.00	 0	 0.00	 0.00	 83.56	 7.01	 175.25	 1.74	 12.74	 1.69	 0.07	BABMM 
20160513	 8.00	 84.00	 NO	 20.00	 0.00	 81.26	 7.20	 176.39	 3.58	 13.06	 4.48	 0.39	AEBMM 
20160514	 6.20	 73.00	 O	 33.00	 4.00	 57.87	 4.43	 170.99	 1.86	 8.32	 1.14	 0.03	BABMM 
20160515	 6.30	 60.00	 NO	 5.00	 0.10	 69.17	 4.81	 171.82	 0.78	 9.00	 0.45	 0.01	BMBMM 
20160516	 5.60	 58.00	 0	 0.00	 0.00	 73.85	 5.18	 172.54	 0.72	 9.63	 0.43	 0.01	BMBMM 
20160517	 7.20	 92.00	 0	 0.00	 6.00	 26.89	 2.47	 162.45	 0.00	 4.75	 0.00	 0.00	BBBMB 
20160518	 9.60	 68.00	 O	 31.00	 1.00	 55.45	 2.91	 163.88	 1.38	 5.57	 0.62	 0.01	BABMB 
20160519	 6.30	 71.00	 0	 0.00	 0.00	 61.54	 3.18	 164.72	 0.45	 6.07	 0.21	 0.00	BBBMB 
20160520	 9.10	 47.00	 O	 22.00	 0.00	 77.57	 3.88	 166.06	 2.76	 7.33	 2.23	 0.11	MXBMM 
20160521	 4.10	 69.00	 SE	 5.00	 0.00	 79.26	 4.09	 166.50	 1.36	 7.70	 0.72	 0.02	BABMM 
20160522	 4.20	 72.00	 0	 0.00	 0.00	 79.74	 4.28	 166.96	 1.11	 8.04	 0.60	 0.01	BABMM 
20160523	 7.10	 66.00	 Var	 3.00	 0.00	 81.01	 4.64	 167.95	 1.48	 8.68	 0.83	 0.02	BABMM 
20160524	 6.50	 86.00	 Var	 4.00	 0.00	 80.13	 4.77	 168.82	 1.41	 8.92	 0.80	 0.02	BABMM 
20160525	 9.30	 76.00	 Var	 4.00	 0.00	 80.53	 5.10	 170.20	 1.47	 9.48	 0.86	 0.02	BABMM 
20160526	 7.40	 72.00	 ONO	 31.00	 4.80	 55.95	 2.81	 163.14	 1.45	 5.39	 0.64	 0.01	BABMB 
20160527	 7.30	 64.00	 N	 19.00	 0.00	 70.71	 3.20	 164.16	 1.67	 6.10	 0.78	 0.02	BABMB 
20160528	 6.30	 81.00	 O	 31.00	 12.00	 38.28	 1.17	 140.01	 0.12	 2.29	 0.04	 0.00	BBBMB 
20160529	 7.40	 62.00	 O	 24.00	 0.00	 62.59	 1.59	 141.04	 1.59	 3.09	 0.56	 0.01	BABMB 
20160530	 0.40	 96.00	 0	 0.00	 1.00	 55.50	 1.59	 141.04	 0.29	 3.10	 0.10	 0.00	BBBMB 
20160531	 1.00	 75.00	 E	 6.00	 4.50	 36.47	 0.34	 134.20	 0.02	 0.67	 0.01	 0.00	BBBBB 
20160601	 -0.80	 77.00	 E	 13.00	 0.00	 49.35	 0.35	 134.20	 0.29	 0.69	 0.07	 0.00	BBBBB 
20160602	 2.60	 69.00	 ESE	 17.00	 0.00	 63.31	 0.48	 134.37	 1.15	 0.96	 0.30	 0.00	BABBB 
20160603	 2.60	 74.00	 SSE	 13.00	 0.00	 70.39	 0.60	 134.54	 1.22	 1.18	 0.33	 0.00	BABBB 
20160604	 2.20	 75.00	 Var	 3.00	 0.00	 73.46	 0.69	 134.64	 0.83	 1.37	 0.23	 0.00	BMBBB 
20160605	 0.80	 96.00	 SO	 7.00	 0.20	 73.50	 0.70	 134.64	 1.01	 1.38	 0.28	 0.00	BABBB 
20160606	 7.00	 52.00	 O	 33.00	 7.00	 56.68	 0.46	 123.28	 1.70	 0.90	 0.44	 0.01	BABBB 
20160607	 4.00	 88.00	 SE	 6.00	 0.00	 61.30	 0.53	 123.71	 0.60	 1.05	 0.16	 0.00	BMBBB 
20160608	 3.70	 77.00	 ONO	 46.00	 15.80	 38.42	 0.13	 93.51	 0.26	 0.26	 0.06	 0.00	BBBBB 
20160609	 -0.30	 96.00	 ESE	 15.00	 0.00	 41.78	 0.13	 93.51	 0.10	 0.27	 0.02	 0.00	BBBBB 
20160610	 -0.90	 92.00	 ESE	 17.00	 16.10	 14.06	 0.00	 64.51	 0.00	 0.00	 0.00	 0.00	BBBBB 
20160611	 -2.60	 78.00	 S	 9.00	 4.00	 20.18	 -0.00	 59.80	 0.00	 0.00	 0.00	 0.00	BBBBB 
20160612	 2.60	 74.00	 O	 22.00	 0.00	 41.86	 0.11	 59.97	 0.15	 0.22	 0.03	 0.00	BBBBB 
20160613	 -2.60	 85.00	 SE	 16.00	 0.00	 50.66	 0.11	 59.97	 0.40	 0.22	 0.09	 0.00	BBBBB 
20160614	 -5.60	 80.00	 SE	 5.00	 0.00	 56.42	 0.11	 59.97	 0.41	 0.22	 0.09	 0.00	BBBBB 
20160615	 -1.40	 74.00	 NO	 5.00	 0.00	 63.19	 0.11	 59.97	 0.63	 0.22	 0.14	 0.00	BMBBB 
20160616	 8.00	 79.00	 O	 33.00	 0.00	 72.44	 0.34	 61.12	 3.59	 0.67	 0.88	 0.02	AEBBB 
20160617	 12.20	 68.00	 NO	 51.00	 0.00	 80.33	 0.84	 63.02	 15.38	 1.62	 7.88	 1.05	AEMBB 
20160618	 12.30	 73.00	 ONO	 26.00	 0.00	 81.51	 1.26	 64.93	 4.98	 2.41	 2.71	 0.16	AEBMB 
20160619	 3.80	 91.00	 O	 21.00	 2.80	 51.99	 0.28	 65.32	 0.59	 0.56	 0.14	 0.00	BMBBB 
20160620	 2.80	 61.00	 ONO	 39.00	 6.50	 47.34	 0.18	 56.08	 0.83	 0.35	 0.19	 0.00	BMBBB 
20160621	 6.30	 61.00	 O	 38.00	 4.00	 54.27	 0.34	 52.30	 1.77	 0.67	 0.43	 0.01	BABBB 
20160622	 6.60	 78.00	 O	 35.00	 1.50	 60.89	 0.54	 53.20	 2.52	 1.05	 0.67	 0.01	MXBBB 
20160623	 3.40	 67.00	 ONO	 20.00	 0.00	 71.32	 0.71	 53.51	 1.79	 1.38	 0.50	 0.01	BABBB 
20160624	 4.20	 38.00	 ONO	 28.00	 0.00	 81.41	 1.10	 53.97	 5.44	 2.09	 2.88	 0.18	AEBMB 
20160625	 6.10	 61.00	 ONO	 53.00	 0.30	 82.77	 1.43	 54.77	 22.65	 2.68	 12.34	 2.32	AEMMB 
20160626	 6.20	 57.00	 ONO	 34.00	 31.00	 47.13	 0.37	 3.87	 0.62	 0.60	 0.15	 0.00	BMBBB 
20160627	 4.80	 73.00	 NO	 38.00	 17.90	 36.79	 0.19	 0.57	 0.12	 0.21	 0.03	 0.00	BBBBB 
20160628	 6.10	 65.00	 NO	 38.00	 4.40	 48.68	 0.30	 0.80	 0.94	 0.31	 0.21	 0.00	BMBBB 
20160629	 4.80	 91.00	 ONO	 32.00	 0.00	 56.87	 0.36	 1.37	 1.64	 0.43	 0.38	 0.00	BABBB 
20160630	 2.30	 91.00	 SE	 18.00	 43.00	 15.80	 0.04	 0.12	 0.00	 0.04	 0.00	 0.00	BBBBB 
20160701	 0.40	 96.00	 0	 0.00	 17.00	 2.52	 0.01	 0.00	 0.00	 0.00	 0.00	 0.00	BBBBB 
20160702	 -2.70	 62.00	 E	 11.00	 1.00	 20.96	 0.01	 0.00	 0.00	 0.00	 0.00	 0.00	BBBBB 
20160703	 -1.50	 64.00	 E	 18.00	 0.00	 41.73	 0.01	 0.00	 0.12	 0.00	 0.02	 0.00	BBBBB 
20160704	 -0.70	 79.00	 SE	 13.00	 0.00	 52.87	 0.02	 0.00	 0.44	 0.00	 0.09	 0.00	BBBBB 
20160705	 1.40	 79.00	 E	 11.00	 0.80	 58.71	 0.08	 0.00	 0.65	 0.00	 0.13	 0.00	BMBBB 
20160706	 2.70	 86.00	 SE	 13.00	 0.00	 64.32	 0.15	 0.19	 0.99	 0.00	 0.20	 0.00	BMBBB 
20160707	 3.60	 84.00	 0	 0.00	 0.00	 66.29	 0.24	 0.54	 0.55	 0.19	 0.12	 0.00	BMBBB 
20160708	 1.30	 86.00	 SE	 13.00	 0.00	 69.58	 0.28	 0.54	 1.19	 0.16	 0.25	 0.00	BABBB 
20160709	 -1.60	 82.00	 S	 7.00	 0.00	 71.92	 0.28	 0.54	 0.95	 0.16	 0.20	 0.00	BMBBB 
20160710	 3.40	 79.00	 NO	 1.00	 0.00	 73.84	 0.40	 0.86	 0.76	 0.33	 0.17	 0.00	BMBBB 
20160711	 12.90	 77.00	 NO	 7.00	 0.00	 77.44	 0.79	 2.88	 1.28	 0.94	 0.33	 0.00	BABBB 
20160712	 5.30	 95.00	 NO	 5.00	 10.00	 22.10	 0.04	 0.66	 0.00	 0.07	 0.00	 0.00	BBBBB 
20160713	 7.20	 92.00	 O	 9.00	 20.00	 10.59	 0.08	 1.00	 0.00	 0.14	 0.00	 0.00	BBBBB 
20160714	 5.31	 81.00	 NO	 31.00	 33.00	 24.63	 0.15	 0.66	 0.00	 0.19	 0.00	 0.00	BBBBB 
20160715	 3.00	 82.00	 Var	 3.00	 0.00	 34.87	 0.24	 0.90	 0.01	 0.29	 0.00	 0.00	BBBBB 
20160716	 3.60	 81.00	 Var	 3.00	 0.00	 44.55	 0.35	 1.26	 0.09	 0.41	 0.02	 0.00	BBBBB 
20160717	 0.80	 82.00	 0	 0.00	 0.00	 48.66	 0.39	 1.26	 0.14	 0.44	 0.03	 0.00	BBBBB 
20160718	 1.80	 83.00	 SE	 9.00	 0.00	 56.83	 0.45	 1.28	 0.51	 0.48	 0.12	 0.00	BMBBB 
20160719	 2.30	 70.00	 SE	 24.00	 0.00	 68.51	 0.58	 1.40	 2.00	 0.56	 0.48	 0.01	BABBB 
20160720	 4.30	 65.00	 ONO	 33.00	 0.00	 76.68	 0.81	 1.88	 4.49	 0.78	 1.49	 0.06	AEBBB 
20160721	 5.30	 78.00	 ONO	 26.00	 0.00	 78.41	 0.99	 2.54	 3.62	 1.00	 0.95	 0.02	AEBBB 
20160722	 0.00	 73.00	 O	 19.00	 25.00	 31.30	 0.04	 0.00	 0.01	 0.00	 0.00	 0.00	BBBBB 
20160723	 1.60	 72.00	 SE	 1.00	 0.00	 41.84	 0.13	 0.00	 0.05	 0.00	 0.01	 0.00	BBBBB 
20160724	 3.50	 48.00	 SE	 11.00	 0.00	 62.00	 0.42	 0.33	 0.80	 0.00	 0.16	 0.00	BMBBB 
20160725	 0.60	 73.00	 0	 0.00	 0.00	 65.54	 0.48	 0.33	 0.54	 0.00	 0.11	 0.00	BMBBB 
20160726	 2.80	 71.00	 ESE	 15.00	 0.00	 72.53	 0.62	 0.54	 1.45	 0.18	 0.31	 0.00	BABBB 
20160727	 3.40	 73.00	 SE	 5.00	 0.00	 75.60	 0.77	 0.86	 1.02	 0.42	 0.24	 0.00	BABBB 
20160728	 4.50	 60.00	 NO	 20.00	 0.00	 79.95	 1.05	 1.37	 3.10	 0.76	 0.78	 0.02	AEBBB 
20160729	 6.20	 69.00	 NO	 33.00	 0.00	 81.21	 1.32	 2.19	 6.84	 1.14	 3.17	 0.21	AEBBB 
20160730	 4.30	 47.00	 O	 37.00	 0.00	 84.03	 1.68	 2.67	 11.91	 1.47	 6.09	 0.67	AEMBB 
20160731	 2.40	 64.00	 0	 0.00	 0.00	 83.94	 1.83	 2.81	 1.83	 1.61	 0.53	 0.01	BABBB 
20160801	 3.30	 70.00	 Var	 3.00	 0.00	 83.38	 2.02	 3.10	 1.97	 1.80	 0.59	 0.01	BABBB 
20160802	 3.60	 57.00	 Var	 3.00	 0.00	 83.50	 2.30	 3.46	 2.00	 2.07	 0.63	 0.01	MXBMB 
20160803	 5.40	 68.00	 NO	 42.00	 1.00	 78.47	 2.59	 4.13	 8.14	 2.39	 4.77	 0.43	AEBMB 
20160804	 8.00	 66.00	 NO	 50.00	 0.00	 81.50	 3.02	 5.28	 16.67	 2.86	 9.77	 1.54	AEMMB 
20160805	 8.90	 83.00	 O	 35.00	 16.40	 39.60	 1.09	 1.31	 0.19	 0.77	 0.05	 0.00	BBBBB 
20160806	 4.40	 86.00	 O	 25.00	 9.00	 26.65	 0.11	 0.50	 0.00	 0.14	 0.00	 0.00	BBBBB 
20160807	 5.30	 65.00	 NO	 31.00	 8.00	 38.89	 0.31	 0.66	 0.13	 0.23	 0.03	 0.00	BBBBB 
20160808	 4.70	 63.00	 SE	 18.00	 0.00	 59.48	 0.61	 1.21	 0.98	 0.50	 0.23	 0.00	BMBBB 
20160809	 5.70	 63.00	 S	 7.00	 0.00	 69.96	 0.97	 1.94	 0.89	 0.87	 0.23	 0.00	BMBBB 
20160810	 3.70	 82.00	 S	 5.00	 0.00	 72.62	 1.09	 2.31	 0.88	 1.01	 0.23	 0.00	BMBBB 
20160811	 5.80	 67.00	 0	 0.00	 0.00	 75.33	 1.41	 3.06	 0.78	 1.34	 0.22	 0.00	BMBBB 
20160812	 5.80	 67.00	 0	 0.00	 0.00	 77.32	 1.73	 3.80	 0.89	 1.67	 0.26	 0.00	BMBBB 
20160813	 6.80	 80.00	 O	 11.00	 0.00	 78.37	 1.95	 4.73	 1.69	 1.93	 0.52	 0.01	BABBB 
20160814	 6.90	 65.00	 O	 33.00	 0.00	 81.20	 2.34	 5.68	 6.84	 2.33	 3.92	 0.31	AEBMB 
20160815	 4.60	 57.00	 ONO	 18.00	 0.00	 82.70	 2.68	 6.21	 3.85	 2.65	 1.95	 0.09	AEBMB 
20160816	 5.40	 59.00	 0	 0.00	 0.00	 83.01	 3.06	 6.89	 1.62	 3.01	 0.57	 0.01	BABMB 
20160817	 7.40	 68.00	 NO	 38.00	 0.00	 83.06	 3.44	 7.92	 11.03	 3.40	 7.19	 0.89	AEMMB 
20160818	 10.20	 58.00	 O	 33.00	 0.00	 84.07	 4.10	 9.46	 9.80	 4.07	 6.87	 0.82	AEMMB 
20160819	 3.90	 47.00	 O	 30.00	 3.00	 67.41	 2.66	 7.42	 2.61	 2.80	 0.90	 0.02	MXBMB 
20160820	 2.40	 54.00	 SE	 6.00	 0.30	 74.80	 2.88	 7.55	 1.03	 2.95	 0.36	 0.00	BABMB 
20160821	 5.70	 35.00	 ESE	 20.00	 0.00	 83.17	 3.50	 8.28	 4.52	 3.48	 2.82	 0.17	AEBMB 
20160822	 4.00	 60.00	 Var	 3.00	 0.00	 83.22	 3.79	 8.71	 1.93	 3.75	 0.74	 0.02	BABMB 
20160823	 11.50	 29.00	 NNO	 17.00	 0.00	 88.13	 5.04	 10.48	 7.73	 4.96	 5.93	 0.64	AEMMB 
20160824	 3.80	 78.00	 ONO	 21.00	 11.00	 39.44	 2.16	 0.39	 0.09	 1.36	 0.03	 0.00	BBBBB 
20160825	 2.90	 55.00	 ONO	 33.00	 0.00	 63.37	 2.41	 0.61	 2.59	 1.66	 0.76	 0.02	MXBBB 
20160826	 6.90	 77.00	 ONO	 43.00	 0.00	 73.33	 2.67	 1.56	 6.16	 2.09	 3.35	 0.23	AEBMB 
20160827	 12.90	 58.00	 ONO	 36.00	 0.20	 81.95	 3.49	 3.59	 8.69	 3.10	 5.56	 0.57	AEBMB 
20160828	 11.10	 63.00	 O	 46.00	 0.00	 83.32	 4.12	 5.29	 17.07	 3.82	 10.89	 1.86	AEMMB 
20160829	 8.30	 63.00	 O	 50.00	 0.00	 83.36	 4.61	 6.49	 21.01	 4.35	 13.40	 2.69	AEMMM 
20160830	 5.10	 82.00	 O	 7.00	 4.00	 47.22	 2.50	 3.03	 0.16	 2.18	 0.05	 0.00	BBBMB 
20160831	 5.10	 47.00	 E	 14.00	 0.00	 67.25	 2.96	 3.65	 1.16	 2.65	 0.39	 0.01	BABMB 
20160901	 2.50	 70.00	 NE	 5.00	 0.00	 72.40	 3.14	 3.80	 0.87	 2.82	 0.30	 0.00	BMBMB 
